"msoa11cd","covid19","p80up","pblack50up","pasian50up","incomescore19","higheredu","pcarehm","pm251418","so21418","nox","countDays","allpop","la","utla","p5064","p6579","morbidity","pindian","ppakbang","pblack","pchinese","so21418.1","nox.1","pcareservice","psale_cust","pprocess_plant","pelementary","pbus","ptrain","ptube","personkm2","meanUVAJAN01APR17","meanUVAJAN01APR17_100","Meantempwinter"
"E02005822",2,3.387916,0.2642507,0.7172518,0.1861296,0.9451512,0.7029693,10.032,2.802,27.276,42,10626,"E07000170","E10000024",19.05703,9.599096,131.6759,0.5665722,0.2518099,0.4406673,0.4931277,2.802,27.276,10.93054,10.08459,12.77827,17.29742,4.604131,0.6024097,0.1434309,2867.299,405.8671543,4.058671543,3.95378533999125
"E02005823",2,6.322127,0.2633559,0.4514673,0.283259,0.9611856,3.657888,9.76,3.279,24.997,42,7972,"E07000170","E10000024",19.69393,12.04215,173.7351,0.3458367,0.0266028,0.4921522,0.1064113,3.279,24.997,13.63299,10.54978,14.93314,20.39376,3.945313,0.2539063,0.078125,3910.123,400.1200457,4.001200457,3.82665642102559
"E02005824",6,4.057137,0.1453066,0.5812264,0.1058652,0.9349412,0.4420685,9.687,2.813,23.614,42,10081,"E07000170","E10000024",23.2219,14.691,113.0429,0.4317878,0.0514033,0.1953326,0.2261746,2.813,23.614,10.01642,9.1133,10.79639,12.43842,2.822304,0.4932182,0.1096041,3047.86,400.1200457,4.001200457,3.81356840663486
"E02005825",1,4.711586,0.3497727,0.4547044,0.1599399,0.9352387,0.8487269,9.71,2.095,20.313,42,8044,"E07000170","E10000024",21.53158,15.00497,134.2128,0.5741388,0.1248128,0.3619571,0.1872192,2.095,20.313,9.906595,8.491367,12.31248,15.79394,2.965235,0.7498296,0.3578732,546.2986,403.4460343,4.034460343,3.85820800917489
"E02005826",2,4.625937,0.4470939,0.3974168,0.2642393,0.9560062,1.317523,9.75,3.125,24.195,42,6269,"E07000170","E10000024",20.19461,11.56484,150.4472,0.3129117,0,0.4776021,0.1646904,3.125,24.195,11.10207,9.109394,14.96543,18.91013,3.225058,1.136891,0.0464037,4514.864,397.7205943,3.977205943,3.83830539385478
"E02005827",2,4.66466,0.1690331,0.7099391,0.1057745,0.9221733,0.4215344,9.862,2.254,22.208,42,9304,"E07000170","E10000024",23.08684,12.98366,118.1683,0.3613152,0.2167891,0.373359,0.2408768,2.254,22.208,8.432854,8.749696,10.57763,11.45503,2.674931,1.027565,0.2935899,687.1428,397.5017143,3.975017143,3.86440431504022
"E02005828",1,4.646746,0.2702703,0.2364865,0.1105775,0.933661,0.2813335,10.255,2.205,25.734,42,7898,"E07000170","E10000024",22.82856,18.09319,115.8683,0.3235335,0.1125334,0.3376002,0.1688001,2.205,25.734,10.46614,8.26737,10.46614,14.16007,2.888153,0.2943341,0.4782929,462.8818,410.6328686,4.106328686,3.73871206302269
"E02005829",9,5.505402,0.2225519,0.037092,0.12136,0.9314923,1.303125,10.033,2.496,24.192,42,6757,"E07000170","E10000024",23.16117,17.58177,127.9075,0,0.0148082,0.2073153,0.0148082,2.496,24.192,9.753008,7.568081,11.52628,13.17289,2.173476,0.2616221,0.3018716,1144.563,394.9714286,3.949714286,3.98687585194906
"E02005830",0,5.542687,0.0775795,0.2327386,0.0991631,0.9332434,0.3109148,9.572,2.209,19.953,42,6044,"E07000170","E10000024",25.03309,19.80477,110.4504,0.1145475,0.2781869,0.1309115,0.0490918,2.209,19.953,9.282557,8.908534,11.52669,12.71676,2.596841,0.2596841,0.4111664,630.1426,395.89056,3.9589056,3.93021935003775
"E02005831",2,4.454581,0.339213,0.6445047,0.115417,0.9086897,1.400233,9.89,2.19,21.604,42,10304,"E07000170","E10000024",20.7007,12.94643,116.8726,0.2917153,0.1983664,0.8751459,0.3967328,2.19,21.604,9.443666,9.396914,7.386629,9.560542,3.08584,1.221804,4.871554,2075.13,409.2833829,4.092833829,4.2294704914093
"E02005832",3,3.915049,0.2232143,0.3720238,0.1609934,0.9379466,0.9300762,10.003,2.855,23.419,42,9323,"E07000170","E10000024",19.33927,12.18492,125.2607,0.5826983,0.1456746,0.7283729,0.2465262,2.855,23.419,9.413937,11.07522,9.16013,12.55192,4.299265,1.438189,5.660954,5674.229,409.2833829,4.092833829,4.13095140457153
"E02005833",2,4.842678,0.1046025,0.1743375,0.0711645,0.9257337,0.4712535,10.214,1.988,22.821,42,7723,"E07000170","E10000024",23.85084,17.71332,102.8116,0.0134644,0.0134644,0.1615726,0.1346439,1.988,22.821,10.42642,9.958398,8.268331,10.16641,3.387097,0.9498208,3.172043,1452.209,409.9581257,4.099581257,3.95446989271376
"E02005834",9,4.478365,0.1919386,0.3838772,0.2047971,0.9511962,0.975202,10.069,2.407,24.342,42,7927,"E07000170","E10000024",19.80573,13.23325,134.2438,0.5572583,0.1393146,0.6129841,0.0835887,2.407,24.342,11.26214,11.58576,11.0356,15.46926,4.820671,0.6556113,3.085229,1874.986,402.7315886,4.027315886,4.14384047190348
"E02005835",4,5.777062,0.1506024,0.4016064,0.14593,0.9287321,1.335953,9.79,2.007,16.55,42,10559,"E07000171","E10000024",23.14613,15.43707,129.9246,0.6090373,0.0687623,0.1277014,0.1669941,2.007,16.55,11.20405,9.156944,11.42417,14.24169,2.547771,0.4472151,0.0406559,306.4991,415.1725714,4.151725714,4.12710420524373
"E02005836",2,6.471293,0.1906123,0.1191327,0.070264,0.8836564,0.4589723,9.484,1.664,13.462,42,9179,"E07000171","E10000024",25.79802,20.42706,99.23677,0,0,0.2686667,0.0335833,1.664,13.462,9.553407,5.294659,8.080111,8.540516,0.9642911,0.6780172,0.0753352,70.5106,406.4002971,4.064002971,4.14785442439218
"E02005837",0,4.727866,0.5291005,0.4046063,0.0748591,0.8790832,0.6915098,9.516,1.782,14.608,42,7974,"E07000171","E10000024",24.81816,18.66065,109.4877,0.3201434,0.8835958,1.65194,0.2305033,1.782,14.608,8.38256,4.388186,7.510549,10.66104,0.9130931,0.6522093,0.0652209,59.725,410.0590629,4.100590629,4.14062566439311
"E02005838",2,5.606684,0.0570613,0.171184,0.1608977,0.9262591,0.5064855,9.367,1.943,15.498,42,8258,"E07000171","E10000024",23.45604,19.47203,137.0142,0.123533,0.0494132,0.0741198,0.0617665,1.943,15.498,10.10434,8.127402,12.21856,16.17243,3.481593,0.3998001,0.049975,234.2489,412.5136457,4.125136457,4.16333931463736
"E02005839",2,8.662782,0.183621,0.367242,0.1222307,0.9279717,1.282051,9.677,1.917,18.021,42,6349,"E07000171","E10000024",22.52323,18.5856,123.0447,0.1460565,0.1135995,0.3570269,0.2921129,1.917,18.021,14.81347,8.366534,11.33647,12.38682,0.9360731,0.5936073,0.0684932,1642.045,395.2178743,3.952178743,4.33254818121592
"E02005840",0,3.400845,0.5253283,0.750469,0.0773482,0.9166984,0.839779,8.911,2.277,18.583,42,9233,"E07000171","E10000024",23.25355,11.52388,133.2238,0.6629834,0.320442,0.4198895,0.1546961,2.277,18.583,9.299895,8.881923,11.82863,13.10345,1.00767,1.233268,0.0451196,2486.27,409.0573029,4.090573029,4.16838709513346
"E02005842",1,6.884602,0.1201562,0.7209372,0.1341478,0.9097921,1.762932,9.793,1.873,16.622,42,8657,"E07000171","E10000024",23.34527,15.96396,121.214,0.8466713,0.1739736,0.2087683,0.1043841,1.873,16.622,13.49285,9.694129,9.447459,12.65417,0.8126195,0.9082218,0.0478011,914.8474,401.5256229,4.015256229,4.0648205810123
"E02005843",0,3.903016,0.4140787,0.2587992,0.12313,0.9131763,1.171326,9.253,2.104,18.81,42,6764,"E07000171","E10000024",23.15198,11.07333,124.2911,0.3123536,0.1874122,0.437295,0.1874122,2.104,18.81,8.879493,8.245243,12.92661,12.7756,1.938883,0.9905163,0.0842993,788.3948,406.9216183,4.069216183,4.17867729067802
"E02005844",0,4.497663,0.1060071,0.459364,0.123512,0.9312968,0.6608512,9.68,1.849,17.158,42,8560,"E07000171","E10000024",21.28505,14.31075,121.7036,0.1718213,0.2511235,0.1189532,0.1189532,1.849,17.158,12.68575,10.48431,10.51183,13.01596,1.342282,1.088337,0.0181389,1556.575,392.0906057,3.920906057,4.24950472513835
"E02005846",0,3.413207,0.536193,0.8579088,0.2676114,0.9573516,1.556001,9.19,3.73,21.142,42,7178,"E07000171","E10000024",18.62636,9.013653,189.7235,0.6008319,0.4159606,0.9551687,0.2619011,3.73,21.142,9.84375,9.179688,20.625,25.78125,2.437972,0.7335491,0,4274.159,403.3621029,4.033621029,4.20215066274007
"E02005847",1,5.339187,0.3478933,1.005025,0.117776,0.9144678,0.8290624,8.762,2.288,16.895,42,7061,"E07000171","E10000024",22.26314,15.84761,115.7151,0.542659,0.1356648,0.4522159,0.1959602,2.288,16.895,9.507587,7.339734,14.40074,17.03314,1.336844,0.6684221,0,1563.116,403.3621029,4.033621029,4.20792947875129
"E02005848",2,5.951833,0.1756852,0.5621926,0.0957807,0.9267689,0.6324459,9.216,1.966,15.312,42,6519,"E07000171","E10000024",24.81976,18.34637,118.1923,0.3529931,0.1912046,0.323577,0.3824092,1.966,15.312,10.55089,8.496732,10.89325,15.46841,1.032156,0.7741167,0.0793966,61.40297,401.6421943,4.016421943,4.07962608774868
"E02005849",0,4.977521,0.2569373,0.1027749,0.0840876,0.9019817,0.4417449,9.918,1.768,14.145,42,9342,"E07000171","E10000024",25.78677,19.7067,114.061,0.0331309,1.28106,0.6736609,0.0773054,1.768,14.145,9.945004,5.68286,8.868011,10.72411,0.7604563,0.5118456,0.0146242,59.0182,400.0859429,4.000859429,4.09963277459661
"E02005850",4,5.711006,0.1960144,0.1960144,0.1003325,0.9214966,1.683111,9.815,2.23,21.686,42,6969,"E07000172","E10000024",24.1785,19.60109,110.5373,0.2031341,0,0.101567,0.0725479,2.23,21.686,8.972074,9.982175,10.84373,11.58645,3.637756,0.2488991,0.5743825,582.0977,400.8867429,4.008867429,3.94194860947438
"E02005851",4,5.205173,0.0448833,0.4937163,0.2452014,0.9443879,0.7761093,10.117,2.629,25.743,42,6263,"E07000172","E10000024",21.61903,14.60961,142.1324,0.3205669,0.0843597,0.1012316,0.1181036,2.629,25.743,10.16606,11.90765,12.43418,15.43135,4.854148,0.159526,0.4102097,3206.517,404.5692343,4.045692343,4.06708137194316
"E02005852",3,6.308022,0.2259887,0.5367231,0.0715254,0.9064847,0.2900378,10.126,2.124,23.932,42,8402,"E07000172","E10000024",22.87551,20.3761,94.06108,0.4035309,0.075662,0.1891551,0.2774275,2.124,23.932,7.980498,11.11111,8.031819,9.237875,4.023275,0.315877,0.9975063,937.9999,404.5692343,4.045692343,3.96421996752421
"E02005853",2,4.910232,0.3618146,0.6679655,0.1033842,0.8946183,0.1782531,10.863,1.989,28.783,42,9246,"E07000172","E10000024",24.52953,16.94787,102.1592,0.4790553,0.1893939,0.5013369,0.1893939,1.989,28.783,8.246509,9.044558,7.803148,8.712037,4.485566,0.3108808,1.42117,1054.34,398.4718629,3.984718629,4.06867365042369
"E02005856",5,7.985631,0.5163511,6.827309,0.0414202,0.8344054,0.3301238,10.361,1.849,26.082,42,7238,"E07000172","E10000024",22.63056,19.90882,91.47759,5.59835,2.365887,0.9078404,1.059147,1.849,26.082,6.043796,5.927007,4.437956,6.218978,6.522983,0.5912645,0.1525844,1578.075,396.8878629,3.968878629,4.42441380023956
"E02005857",1,4.786245,0.2366304,0.7098911,0.1347131,0.9301077,0,10.513,1.868,26.618,42,6456,"E07000172","E10000024",18.5254,14.35874,102.5516,0.2404617,0.1763386,0.6252004,0.1923693,1.868,26.618,8.763587,9.646739,10.76766,14.43614,8.264101,0.3279405,0.1967643,3691.314,396.6085029,3.966085029,4.51250616709391
"E02005858",0,3.817171,1.358234,5.178268,0.1083425,0.8401431,0,10.403,2.082,26.813,42,8095,"E07000172","E10000024",18.23348,10.98209,105.7146,2.510067,3.583893,1.436242,3.355705,2.082,26.813,6.782609,7.275362,5.565217,11.30435,8.175988,1.318133,0.1425009,5604.835,399.1626514,3.991626514,4.50198856989543
"E02005859",0,4.713181,0.373599,1.307597,0.1155526,0.9118621,0,10.703,1.933,28.113,42,9187,"E07000172","E10000024",21.49777,14.11777,113.1991,0.9885594,0.188826,0.9663445,0.544263,1.933,28.113,9.16982,8.902738,9.192077,12.06321,7.789059,0.3333839,0.0757691,3628.354,399.2578971,3.992578971,4.4808095296224
"E02005860",7,5.51709,0.8083141,2.155504,0.0980691,0.8670588,1.654875,10.714,2.227,29.582,42,9099,"E07000172","E10000024",14.68293,11.21002,120.6373,1.714834,1.223168,1.990646,3.489627,2.227,29.582,6.375839,7.537429,4.981931,11.66753,7.834956,2.024417,0.1545356,5281.13,401.8404343,4.018404343,4.66037935680813
"E02005861",3,4.126984,0.4395604,1.648352,0.1027584,0.9214918,1.232777,11.013,3.467,31.269,42,5670,"E07000172","E10000024",20.37037,12.46914,103.2438,1.196519,0.3625816,1.105874,1.649746,3.467,31.269,7.924145,8.398239,7.517778,12.63122,6.987001,4.712163,0.1160631,2246.827,401.9858743,4.019858743,4.65987292925517
"E02005862",0,5.527699,0.5517241,1.37931,0.1296154,0.9054837,0,10.371,1.941,24.768,42,8177,"E07000172","E10000024",18.69879,14.7976,110.9282,1.08654,0.0766969,1.329413,0.8820146,1.941,24.768,8.75,8.861111,6.944445,12.55556,8.847092,0.7662835,0.1219087,3372.174,401.6949943,4.016949943,4.47290746370951
"E02005863",0,8.15979,0.5933791,1.249219,0.0616678,0.8733273,2.551228,10.291,2.001,25.85,42,7635,"E07000172","E10000024",21.88605,16.41126,100.5423,1.031348,0.4342516,0.8549328,0.3935405,2.001,25.85,7.299686,6.330197,5.503279,8.525805,6.51341,1.800766,0.1340996,1437.545,401.9747657,4.019747657,4.61685365041097
"E02005864",1,5.466393,0.2485795,1.740057,0.0335861,0.8769286,0.461277,10.49,1.905,25.991,42,8287,"E07000172","E10000024",23.31362,13.52721,89.11523,1.796553,0.3763049,0.7040544,1.323137,1.905,25.991,6.969424,7.351619,4.833633,6.879497,5.103748,1.388889,0.0669344,2147.829,400.2341486,4.002341486,4.4655057059394
"E02005865",1,7.351865,0.2405131,2.164618,0.0619943,0.8458602,0.2900744,9.756,1.846,17.957,42,8202,"E07000173","E10000024",23.287,21.17776,91.10514,2.080969,0.4288056,0.6053727,0.2774625,1.846,17.957,6.934594,5.516154,3.913843,7.591279,2.36274,1.036886,0.7309196,224.9218,403.49952,4.0349952,3.91636821627617
"E02005866",4,5.681098,0.1042481,0.2866823,0.0790402,0.8942674,0.6370139,9.901,1.737,17.706,42,9470,"E07000173","E10000024",22.73495,18.05702,108.0489,0.3576218,0.2235136,0.1676352,0.0670541,1.737,17.706,10.71347,8.092091,6.222931,11.05539,5.925703,0.3459167,0.0150399,350.0623,399.9316114,3.999316114,4.04084524370375
"E02005868",2,5.280022,0.5928122,1.333827,0.1075113,0.8929129,0.4030383,10.51,2.008,22.847,42,7178,"E07000173","E10000024",21.66342,15.77041,103.6047,1.348628,0.2015191,1.16261,0.2790265,2.008,22.847,10.37208,9.779387,6.881791,9.944024,9.529887,0.1914486,0.1914486,3191.468,400.3690971,4.003690971,4.09572561581929
"E02005869",2,5.566535,0.9693878,0.6632653,0.1799969,0.9328259,0.8052081,9.995,2.063,22.355,42,6072,"E07000173","E10000024",19.48287,11.36364,142.6402,0.770944,0.1713209,1.541888,0.3083776,2.063,22.355,12.69461,11.37725,9.540918,12.69461,11.08075,0.2732919,0.173913,3319.829,398.8038857,3.988038857,4.14972015221914
"E02005870",2,5.545099,0.6941231,1.156872,0.1585565,0.9183095,1.258911,10.268,2.322,25.78,42,6907,"E07000173","E10000024",20.1969,10.67033,116.599,1.061732,0.5763689,1.638101,0.303352,2.322,25.78,11.30126,11.495,8.492089,12.6897,12.02785,0.126609,0.1477105,5482.649,392.5258971,3.925258971,4.38112815221151
"E02005871",3,5.811511,1.943987,3.459638,0.0700975,0.8820383,0.2103197,10.231,1.983,22.564,42,7141,"E07000173","E10000024",23.34407,18.94693,96.90599,2.397645,0.8132361,1.864835,1.233876,1.983,22.564,8.340192,9.080933,6.310014,8.093279,9.26784,0.3521779,0.1668211,3463.771,405.0818743,4.050818743,4.13072347640991
"E02005872",2,7.941889,0.2531646,1.048825,0.0435236,0.864489,1.107841,10.168,1.756,20.694,42,6195,"E07000173","E10000024",22.85714,20.20985,93.52215,1.384802,0.4500606,0.4673706,0.0692401,1.756,20.694,6.73462,6.152166,3.858755,6.334183,4.529788,0.8370261,0.0738552,308.878,405.0493714,4.050493714,4.30944626004088
"E02005873",9,6.300468,0.907441,2.676951,0.0506078,0.85312,0.7374925,10.219,2.133,25.851,42,10031,"E07000173","E10000024",23.78626,17.75496,96.38811,1.74407,1.136137,1.235798,0.6776958,2.133,25.851,7.384008,7.344521,3.889437,5.587364,8.306973,0.3988447,0.2613121,4224.781,398.8038857,3.988038857,4.40694451332092
"E02005874",1,5.609307,1.71842,1.507386,0.0675741,0.8930526,0.322042,10.26,2.223,25.846,42,8682,"E07000173","E10000024",23.42778,14.62797,96.87974,1.133111,0.9303435,2.051527,0.0954198,2.223,25.846,7.89893,7.739586,5.099021,6.123378,9.606425,0.5301205,0.1606426,3800.002,404.1942857,4.041942857,4.31262604395549
"E02005875",2,5.319823,0.9505703,0.7984791,0.100214,0.9283469,0.5132473,10.1,1.989,22.401,42,7895,"E07000173","E10000024",20.86131,13.90754,103.8809,0.4855042,0.707449,1.498127,0.1248439,1.989,22.401,9.980265,10.40316,9.613758,10.17762,10.83428,0.377501,0.1132503,1865.765,408.3579429,4.083579429,4.33272118795486
"E02005876",9,6.578362,0.4976581,0.8196721,0.1032445,0.9073151,2.054114,10.284,2.193,24.627,42,8984,"E07000173","E10000024",21.77204,15.33838,103.7121,0.6626173,0.2319161,0.9607952,0.2650469,2.193,24.627,10.28037,9.619329,7.362662,10.00684,9.317727,0.462036,0.1848144,3634.096,408.6845486,4.086845486,4.50632842381795
"E02005877",3,4.988157,2.920284,2.565114,0.1155015,0.9289715,0.5159538,10.709,2.475,29.35,42,7177,"E07000173","E10000024",20.32883,12.41466,112.2007,1.575017,1.479973,2.93279,0.760353,2.475,29.35,9.305408,10.65748,8.138918,10.79003,12.66408,0.4621927,0.2033648,5203.803,410.02848,4.1002848,4.50555676884121
"E02005878",1,4.999503,1.184099,2.396391,0.1360739,0.9025309,0,10.45,2.203,27.051,42,10061,"E07000173","E10000024",23.20843,13.72627,110.8279,0.7540846,3.655216,1.644323,0.4398827,2.203,27.051,9.305317,12.0283,8.061749,11.27787,11.69491,0.480226,0.1271186,5142.094,414.9750857,4.149750857,4.53421703974406
"E02005879",1,2.59437,0.8733624,1.855895,0.1747631,0.928843,0,10.41,1.947,27.698,42,7709,"E07000173","E10000024",19.37995,9.612142,122.9378,0.973236,0.7028927,1.270614,0.2838605,1.947,27.698,9.253122,11.72572,7.851134,11.31787,11.16246,0.6221116,0.0710985,2368.527,412.3197257,4.123197257,4.62471139431
"E02005880",0,5.27307,0.1699958,0.4674883,0.1849215,0.9432289,0,9.483,2.325,15.192,42,6372,"E07000174","E10000024",22.53609,14.98744,136.9828,0.1763668,0,0.1763668,0.0481,2.325,15.192,13.49268,11.10254,12.06631,17.77178,4.532453,0.3080308,0.0440044,351.4386,401.7943954,4.017943954,4.00312265819973
"E02005881",1,6.091532,0.226142,0.0452284,0.1758723,0.9404567,1.614023,9.697,2.496,16.846,42,6271,"E07000174","E10000024",23.10636,14.0169,138.7896,0.0347102,0.0173551,0.2603263,0.0694203,2.496,16.846,12.40905,10.30719,11.35812,16.37025,4.258903,0.240616,0.0721848,586.4726,401.7727543,4.017727543,4.13066963354746
"E02005882",1,5.330688,0.3568243,0.4460303,0.0909964,0.9169946,0.1013813,9.741,3.171,19.11,42,7560,"E07000174","E10000024",24.72222,19.84127,123.0875,0.3168166,0.076036,0.2914713,0.304144,3.171,19.11,11.46235,9.22642,8.532511,10.92264,3.117706,0.7169057,0.0666889,1925.479,404.7428571,4.047428571,4.22912724812825
"E02005883",4,4.02732,0.3379647,0.2628614,0.1885056,0.93936,0.2591345,9.65,2.943,19.592,42,8492,"E07000174","E10000024",21.10221,12.68252,136.2884,0.2461778,0.1036538,0.3368748,0.142524,2.943,19.592,11.69643,9.880953,11.90476,15.32738,4.233369,0.7114906,0.0355745,1544.633,408.1227429,4.081227429,4.14810199737549
